Timestamp,ID,trial,InvestmentAgainstMitigation,Health,Life,Property,CummulativeInvestment,WeightInvest,TimeSpan,IncomeAvailable,Ration H,Ratio L,Ratio P ,Ratio investment total,Ratio Mitigation,Ratio total,,Total investment
6/23/2020 7:31,5ef1aee07cd205.61587308,0,0,0,0,0,0,0.7,36,8760,0,0,0,0,0,0,,0
6/23/2020 7:32,5ef1aee07cd205.61587308,1,500,0,488,0,500,0.7,36,8760,0,1,0,0.137658674,0.060444874,0.112785388,,988
6/23/2020 7:34,5ef1aee07cd205.61587308,2,800,0,488,0,1300,0.7,36,7665,0,1,0,0.137658674,0.111467187,0.16803653,,1288
6/23/2020 7:35,5ef1aee07cd205.61587308,3,2000,0,0,1884,3300,0.7,36,7665,0,0,1,0.53145275,0.345960906,0.506718852,,3884
6/23/2020 7:37,5ef1aee07cd205.61587308,4,1500,1173,0,0,4800,0.7,36,7665,1,0,0,0.330888575,0.231053604,0.348727984,,2673
6/23/2020 7:38,5ef1aee07cd205.61587308,5,5000,0,488,0,9800,0.7,36,7665,0,1,0,0.137658674,0.696669918,0.715981735,,5488
6/23/2020 7:39,5ef1aee07cd205.61587308,6,500,0,488,0,10300,0.7,36,7665,0,1,0,0.137658674,0.069666992,0.128897586,,988
6/23/2020 7:40,5ef1aee07cd205.61587308,7,2000,0,488,0,12300,0.7,36,7665,0,1,0,0.137658674,0.278667967,0.324592303,,2488
6/23/2020 7:40,5ef1aee07cd205.61587308,8,4000,1173,0,0,16300,0.7,36,7665,1,0,0,0.330888575,0.616142945,0.674885845,,5173
6/23/2020 7:41,5ef1aee07cd205.61587308,9,0,1173,0,0,16300,0.7,36,7665,1,0,0,0.330888575,0,0.153033268,,1173
6/23/2020 7:41,5ef1aee07cd205.61587308,10,6000,0,488,0,22300,0.7,36,7665,0,1,0,0.137658674,0.836003901,0.846444879,,6488
6/23/2020 7:42,5ef1aee07cd205.61587308,11,4000,0,488,0,26300,0.7,36,6036.19,0,1,0,0.137658674,0.720955843,0.743515363,,4488
6/23/2020 7:42,5ef1aee07cd205.61587308,12,2000,0,488,0,28300,0.7,36,5281.66,0,1,0,0.137658674,0.417217742,0.471064022,,2488
6/23/2020 7:42,5ef1aee07cd205.61587308,13,4000,1173,0,0,32300,0.7,36,5281.66,1,0,0,0.330888575,0.973553421,0.979426923,,5173
6/23/2020 7:43,5ef1aee07cd205.61587308,14,3000,0,488,0,35300,0.7,36,5281.66,0,1,0,0.137658674,0.625826613,0.660398435,,3488
6/23/2020 7:43,5ef1aee07cd205.61587308,15,500,0,488,0,35800,0.7,36,5281.66,0,1,0,0.137658674,0.104304435,0.187062401,,988
6/23/2020 7:43,5ef1aee07cd205.61587308,16,100,0,488,0,35900,0.7,36,5281.66,0,1,0,0.137658674,0.020860887,0.111328635,,588
6/23/2020 7:43,5ef1aee07cd205.61587308,17,300,0,488,0,36200,0.7,36,4753.5,0,1,0,0.137658674,0.070331731,0.165772589,,788
6/23/2020 7:44,5ef1aee07cd205.61587308,18,3000,0,488,0,39200,0.7,36,4159.31,0,1,0,0.137658674,0.817147013,0.838600633,,3488
6/23/2020 7:44,5ef1aee07cd205.61587308,19,2000,1173,0,0,41200,0.7,36,4159.31,1,0,0,0.330888575,0.669722835,0.762866918,,3173
6/23/2020 7:44,5ef1aee07cd205.61587308,20,250,0,0,1884,41450,0.7,36,4159.31,0,0,1,0.53145275,0.109875138,0.513065869,,2134
6/23/2020 7:45,5ef1aee07cd205.61587308,21,200,0,488,0,41650,0.7,36,3639.4,0,1,0,0.137658674,0.063463857,0.18904215,,688
6/23/2020 7:45,5ef1aee07cd205.61587308,22,300,0,488,0,41950,0.7,36,3639.4,0,1,0,0.137658674,0.095195786,0.216519206,,788
6/23/2020 7:45,5ef1aee07cd205.61587308,23,600,0,488,0,42550,0.7,36,3639.4,0,1,0,0.137658674,0.190391572,0.298950376,,1088
6/23/2020 7:45,5ef1aee07cd205.61587308,24,100,1173,0,0,42650,0.7,36,3639.4,1,0,0,0.330888575,0.040544924,0.349782931,,1273
6/23/2020 7:45,5ef1aee07cd205.61587308,25,500,0,488,0,43150,0.7,36,3275.46,0,1,0,0.137658674,0.179374771,0.301637022,,988
6/23/2020 7:46,5ef1aee07cd205.61587308,26,300,0,488,0,43450,0.7,36,2866.02,0,1,0,0.137658674,0.126155373,0.274945744,,788
6/23/2020 7:46,5ef1aee07cd205.61587308,27,400,1173,0,0,43850,0.7,36,2507.77,1,0,0,0.330888575,0.299677098,0.627250505,,1573
6/23/2020 7:46,5ef1aee07cd205.61587308,28,400,0,488,0,44250,0.7,36,2507.77,0,1,0,0.137658674,0.198042351,0.354099459,,888
6/23/2020 7:46,5ef1aee07cd205.61587308,29,800,1173,0,0,45050,0.7,36,2507.77,1,0,0,0.330888575,0.599354196,0.786754766,,1973
6/23/2020 7:46,5ef1aee07cd205.61587308,30,1000,0,488,0,46050,0.7,36,2507.77,0,1,0,0.137658674,0.495105878,0.59335585,,1488
6/23/2020 7:47,5ef1aee07cd205.61587308,31,600,0,488,0,46650,0.7,36,2256.99,0,1,0,0.137658674,0.339176592,0.482057962,,1088
6/23/2020 7:47,5ef1aee07cd205.61587308,32,800,0,488,0,47450,0.7,36,1974.87,0,1,0,0.137658674,0.538043003,0.652194828,,1288
6/23/2020 7:47,5ef1aee07cd205.61587308,33,1000,0,488,0,48450,0.7,36,1974.87,0,1,0,0.137658674,0.672553754,0.753467317,,1488
6/23/2020 7:47,5ef1aee07cd205.61587308,34,200,0,488,0,48650,0.7,36,1974.87,0,1,0,0.137658674,0.134510751,0.348377362,,688
6/23/2020 7:47,5ef1aee07cd205.61587308,35,500,0,488,0,49150,0.7,36,1974.87,0,1,0,0.137658674,0.336276877,0.500286095,,988
6/23/2020 7:48,5ef1aee07cd205.61587308,36,150,1173,0,0,49300,0.7,36,1728.01,1,0,0,0.330888575,0.270265401,0.765620569,,1323
6/23/2020 7:29,5ef1aee8c02875.75388205,0,0,0,0,0,0,0.7,36,8760,0,0,0,0,0,0,,0
6/23/2020 7:30,5ef1aee8c02875.75388205,1,7500,1173,0,0,7500,0.7,36,8760,1,0,0,0.330888575,0.988533017,0.990068493,,8673
6/23/2020 7:31,5ef1aee8c02875.75388205,2,5000,0,488,0,12500,0.7,36,8760,0,1,0,0.137658674,0.604448743,0.626484018,,5488
6/23/2020 7:31,5ef1aee8c02875.75388205,3,4500,1173,0,0,17000,0.7,36,8760,1,0,0,0.330888575,0.59311981,0.64760274,,5673
6/23/2020 7:37,5ef1aee8c02875.75388205,4,5000,0,0,1884,22000,0.7,36,8760,0,0,1,0.53145275,0.727166958,0.785844749,,6884
6/23/2020 7:38,5ef1aee8c02875.75388205,5,1000,0,488,0,23000,0.7,36,8760,0,1,0,0.137658674,0.120889749,0.169863014,,1488
6/23/2020 7:39,5ef1aee8c02875.75388205,6,6000,1173,0,0,29000,0.7,36,7665,1,0,0,0.330888575,0.924214418,0.935812133,,7173
6/23/2020 7:41,5ef1aee8c02875.75388205,7,3000,1173,0,0,32000,0.7,36,7665,1,0,0,0.330888575,0.462107209,0.544422701,,4173
6/23/2020 7:42,5ef1aee8c02875.75388205,8,4000,1173,0,0,36000,0.7,36,7665,1,0,0,0.330888575,0.616142945,0.674885845,,5173
6/23/2020 7:42,5ef1aee8c02875.75388205,9,5000,1173,0,0,41000,0.7,36,7665,1,0,0,0.330888575,0.770178681,0.805348989,,6173
6/23/2020 7:42,5ef1aee8c02875.75388205,10,2000,1173,0,0,43000,0.7,36,7665,1,0,0,0.330888575,0.308071473,0.413959556,,3173
6/23/2020 7:43,5ef1aee8c02875.75388205,11,1000,1173,0,0,44000,0.7,36,7665,1,0,0,0.330888575,0.154035736,0.283496412,,2173
6/23/2020 7:43,5ef1aee8c02875.75388205,12,1173,1173,0,0,45173,0.7,36,7665,1,0,0,0.330888575,0.180683919,0.306066536,,2346
6/23/2020 7:43,5ef1aee8c02875.75388205,13,6000,1173,0,0,51173,0.7,36,7665,1,0,0,0.330888575,0.924214418,0.935812133,,7173
6/23/2020 7:43,5ef1aee8c02875.75388205,14,4000,1173,0,0,55173,0.7,36,7665,1,0,0,0.330888575,0.616142945,0.674885845,,5173
6/23/2020 7:43,5ef1aee8c02875.75388205,15,500,1173,0,0,55673,0.7,36,7665,1,0,0,0.330888575,0.077017868,0.21826484,,1673
6/23/2020 7:44,5ef1aee8c02875.75388205,16,1000,1173,0,0,56673,0.7,36,7665,1,0,0,0.330888575,0.154035736,0.283496412,,2173
6/23/2020 7:46,5ef1aee8c02875.75388205,17,300,1173,0,0,56973,0.7,36,7665,1,0,0,0.330888575,0.046210721,0.192172211,,1473
6/23/2020 7:48,5ef1aee8c02875.75388205,18,5000,0,488,0,61973,0.7,36,6898.5,0,1,0,0.137658674,0.779970361,0.795535261,,5488
6/23/2020 7:49,5ef1aee8c02875.75388205,19,2000,0,488,0,63973,0.7,36,6898.5,0,1,0,0.137658674,0.311988144,0.360658114,,2488
6/23/2020 7:49,5ef1aee8c02875.75388205,20,0,1173,0,0,63973,0.7,36,6036.19,1,0,0,0.330888575,0,0.194327879,,1173
6/23/2020 7:49,5ef1aee8c02875.75388205,21,20,0,488,0,63993,0.7,36,6036.19,0,1,0,0.137658674,0.003604779,0.084159047,,508
6/23/2020 7:49,5ef1aee8c02875.75388205,22,30,1173,0,0,64023,0.7,36,6036.19,1,0,0,0.330888575,0.00616879,0.199297901,,1203
6/23/2020 7:49,5ef1aee8c02875.75388205,23,50,0,488,0,64073,0.7,36,6036.19,0,1,0,0.137658674,0.009011948,0.08912907,,538
6/23/2020 7:50,5ef1aee8c02875.75388205,24,3000,0,488,0,67073,0.7,36,6036.19,0,1,0,0.137658674,0.540716882,0.577847947,,3488
6/23/2020 7:50,5ef1aee8c02875.75388205,25,3000,0,488,0,70073,0.7,36,6036.19,0,1,0,0.137658674,0.540716882,0.577847947,,3488
6/23/2020 7:51,5ef1aee8c02875.75388205,26,4000,0,488,0,74073,0.7,36,6036.19,0,1,0,0.137658674,0.720955843,0.743515363,,4488
6/23/2020 7:52,5ef1aee8c02875.75388205,27,500,0,488,0,74573,0.7,36,6036.19,0,1,0,0.137658674,0.09011948,0.163679407,,988
6/23/2020 7:52,5ef1aee8c02875.75388205,28,488,0,488,0,75061,0.7,36,6036.19,0,1,0,0.137658674,0.087956613,0.161691398,,976
6/23/2020 7:53,5ef1aee8c02875.75388205,29,1000,0,488,0,76061,0.7,36,6036.19,0,1,0,0.137658674,0.180238961,0.246513115,,1488
6/23/2020 7:53,5ef1aee8c02875.75388205,30,4000,0,488,0,80061,0.7,36,5281.66,0,1,0,0.137658674,0.834435484,0.849732849,,4488
6/23/2020 7:54,5ef1aee8c02875.75388205,31,4000,0,488,0,84061,0.7,36,5281.66,0,1,0,0.137658674,0.834435484,0.849732849,,4488
6/23/2020 7:54,5ef1aee8c02875.75388205,32,4000,0,488,0,88061,0.7,36,5281.66,0,1,0,0.137658674,0.834435484,0.849732849,,4488
6/23/2020 7:54,5ef1aee8c02875.75388205,33,300,0,488,0,88361,0.7,36,5281.66,0,1,0,0.137658674,0.062582661,0.149195518,,788
6/23/2020 7:55,5ef1aee8c02875.75388205,34,600,0,0,1884,88961,0.7,36,5281.66,0,0,1,0.53145275,0.176592125,0.470306684,,2484
6/23/2020 7:56,5ef1aee8c02875.75388205,35,1000,0,488,0,89961,0.7,36,5281.66,0,1,0,0.137658674,0.208608871,0.281729608,,1488
6/23/2020 7:56,5ef1aee8c02875.75388205,36,1000,0,488,0,90961,0.7,36,4621.46,0,1,0,0.137658674,0.24192807,0.321976172,,1488
6/23/2020 7:32,5ef1af4fc3ad73.92410243,0,0,0,0,0,0,0.7,36,8760,0,0,0,0,0,0,,0
6/23/2020 7:36,5ef1af4fc3ad73.92410243,1,4000,0,0,0,4000,0.7,36,8760,0,0,0,0,0.456621005,0.456621005,,4000
6/23/2020 7:37,5ef1af4fc3ad73.92410243,2,2000,1173,488,1884,6000,0.7,36,6570,1,1,1,1,0.661157025,0.843987823,,5545
6/23/2020 7:39,5ef1af4fc3ad73.92410243,3,0,1173,488,1884,6000,0.7,36,6570,1,1,1,1,0,0.53957382,,3545
6/23/2020 7:40,5ef1af4fc3ad73.92410243,4,10,1173,0,1884,6010,0.7,36,6570,1,0,1,0.862341326,0.00284657,0.466818874,,3067
6/23/2020 7:42,5ef1af4fc3ad73.92410243,5,200,1173,488,1884,6210,0.7,36,6570,1,1,1,1,0.066115702,0.570015221,,3745
6/23/2020 7:43,5ef1af4fc3ad73.92410243,6,2000,1173,488,1884,8210,0.7,36,5913,1,1,1,1,0.844594595,0.937764248,,5545
6/23/2020 7:43,5ef1af4fc3ad73.92410243,7,2000,0,0,0,10210,0.7,36,5913,0,0,0,0,0.338237781,0.338237781,,2000
6/23/2020 7:44,5ef1af4fc3ad73.92410243,8,100,0,0,1884,10310,0.7,36,5913,0,0,1,0.53145275,0.024820055,0.335531879,,1984
6/23/2020 7:45,5ef1af4fc3ad73.92410243,9,1000,0,488,1884,11310,0.7,36,5173.88,0,1,1,0.669111425,0.356903222,0.651735255,,3372
6/23/2020 7:45,5ef1af4fc3ad73.92410243,10,100,1173,0,1884,11410,0.7,36,4656.49,1,0,1,0.862341326,0.062519928,0.677978477,,3157
6/23/2020 7:46,5ef1af4fc3ad73.92410243,11,200,1173,488,1884,11610,0.7,36,4656.49,1,1,1,1,0.179938641,0.804253848,,3745
6/23/2020 7:47,5ef1af4fc3ad73.92410243,12,2000,0,488,1884,13610,0.7,36,4656.49,0,1,1,0.669111425,0.875468923,0.938904626,,4372
6/23/2020 7:47,5ef1af4fc3ad73.92410243,13,300,0,488,1884,13910,0.7,36,4190.84,0,1,1,0.669111425,0.164940292,0.63758101,,2672
6/23/2020 7:48,5ef1af4fc3ad73.92410243,14,100,0,488,1884,14010,0.7,36,3300.29,0,1,1,0.669111425,0.107724957,0.749025086,,2472
6/23/2020 7:48,5ef1af4fc3ad73.92410243,15,1000,0,0,1884,15010,0.7,36,3300.29,0,0,1,0.53145275,0.706070085,0.8738626,,2884
6/23/2020 7:50,5ef1af4fc3ad73.92410243,16,100,0,0,0,15110,0.7,36,3300.29,0,0,0,0,0.030300368,0.030300368,,100
6/23/2020 7:50,5ef1af4fc3ad73.92410243,17,100,0,0,1884,15210,0.7,36,2887.75,0,0,1,0.53145275,0.099626401,0.687040083,,1984
6/23/2020 7:51,5ef1af4fc3ad73.92410243,18,0.9,0,0,1884,15210.9,0.7,36,2887.75,0,0,1,0.53145275,0.000896638,0.652722708,,1884.9
6/23/2020 7:52,5ef1af4fc3ad73.92410243,19,4.1,0,488,1884,15215,0.7,36,2887.75,0,1,1,0.669111425,0.007949588,0.822820535,,2376.1
6/23/2020 7:52,5ef1af4fc3ad73.92410243,20,0.3,0,488,1884,15215.3,0.7,36,2526.78,0,1,1,0.669111425,0.001938235,0.938862901,,2372.3
6/23/2020 7:53,5ef1af4fc3ad73.92410243,21,123,0,0,0,15338.3,0.7,36,2210.93,0,0,0,0,0.055632698,0.055632698,,123
6/23/2020 7:53,5ef1af4fc3ad73.92410243,22,1.2,0,0,1884,15339.5,0.7,36,2210.93,0,0,1,0.53145275,0.003670511,0.852672857,,1885.2
6/23/2020 7:54,5ef1af4fc3ad73.92410243,23,0.3,0,488,0,15339.8,0.7,36,1658.2,0,1,0,0.137658674,0.000256366,0.294475938,,488.3
6/23/2020 7:55,5ef1af4fc3ad73.92410243,24,1.8,0,488,0,15341.6,0.7,36,1450.93,0,1,0,0.137658674,0.001869295,0.337576589,,489.8
6/23/2020 7:55,5ef1af4fc3ad73.92410243,25,100,0,488,0,15441.6,0.7,36,1450.93,0,1,0,0.137658674,0.103849709,0.405257318,,588
6/23/2020 7:57,5ef1af4fc3ad73.92410243,26,900,0,488,0,16341.6,0.7,36,1450.93,0,1,0,0.137658674,0.934647378,0.956627818,,1388
6/23/2020 7:57,5ef1af4fc3ad73.92410243,27,900,0,488,0,17241.6,0.7,36,1450.93,0,1,0,0.137658674,0.934647378,0.956627818,,1388
6/23/2020 7:58,5ef1af4fc3ad73.92410243,28,500,0,488,0,17741.6,0.7,36,1269.56,0,1,0,0.137658674,0.639746149,0.778222376,,988
6/23/2020 7:58,5ef1af4fc3ad73.92410243,29,500,0,488,0,18241.6,0.7,36,1269.56,0,1,0,0.137658674,0.639746149,0.778222376,,988
6/23/2020 7:58,5ef1af4fc3ad73.92410243,30,700,0,488,0,18941.6,0.7,36,1269.56,0,1,0,0.137658674,0.895644608,0.93575727,,1188
6/23/2020 7:59,5ef1af4fc3ad73.92410243,31,500,0,488,0,19441.6,0.7,36,1269.56,0,1,0,0.137658674,0.639746149,0.778222376,,988
6/23/2020 7:59,5ef1af4fc3ad73.92410243,32,600,0,488,0,20041.6,0.7,36,1269.56,0,1,0,0.137658674,0.767695378,0.856989823,,1088
6/23/2020 8:00,5ef1af4fc3ad73.92410243,33,400,0,488,0,20441.6,0.7,36,1269.56,0,1,0,0.137658674,0.511796919,0.699454929,,888
6/23/2020 8:00,5ef1af4fc3ad73.92410243,34,1,0,0,0,20442.6,0.7,36,1269.56,0,0,0,0,0.000787674,0.000787674,,1
6/23/2020 8:00,5ef1af4fc3ad73.92410243,35,45,0,0,0,20487.6,0.7,36,1269.56,0,0,0,0,0.035445351,0.035445351,,45
6/23/2020 8:00,5ef1af4fc3ad73.92410243,36,1234,0,0,0,21721.6,0.7,36,1269.56,0,0,0,0,0.971990296,0.971990296,,1234
6/23/2020 7:34,5ef1afd120b5d2.95718680,0,0,0,0,0,0,0.7,36,8760,0,0,0,0,0,0,,0
6/23/2020 7:36,5ef1afd120b5d2.95718680,1,0,1173,0,0,0,0.7,36,8760,1,0,0,0.330888575,0,0.13390411,,1173
6/23/2020 7:37,5ef1afd120b5d2.95718680,2,250,0,0,0,250,0.7,36,8760,0,0,0,0,0.028538813,0.028538813,,250
6/23/2020 7:37,5ef1afd120b5d2.95718680,3,3000,1173,488,1884,3250,0.7,36,7665,1,1,1,1,0.72815534,0.853881279,,6545
6/23/2020 7:38,5ef1afd120b5d2.95718680,4,0,1173,488,1884,3250,0.7,36,7665,1,1,1,1,0,0.462491846,,3545
6/23/2020 7:38,5ef1afd120b5d2.95718680,5,0,1173,488,1884,3250,0.7,36,7665,1,1,1,1,0,0.462491846,,3545
6/23/2020 7:39,5ef1afd120b5d2.95718680,6,300,1173,488,1884,3550,0.7,36,7665,1,1,1,1,0.072815534,0.501630789,,3845
6/23/2020 7:39,5ef1afd120b5d2.95718680,7,500,1173,488,1884,4050,0.7,36,7665,1,1,1,1,0.121359223,0.527723418,,4045
6/23/2020 7:39,5ef1afd120b5d2.95718680,8,0,1173,488,1884,4050,0.7,36,7665,1,1,1,1,0,0.462491846,,3545
6/23/2020 7:40,5ef1afd120b5d2.95718680,9,2500,1173,488,1884,6550,0.7,36,7665,1,1,1,1,0.606796117,0.788649706,,6045
6/23/2020 7:40,5ef1afd120b5d2.95718680,10,0,1173,488,1884,6550,0.7,36,7665,1,1,1,1,0,0.462491846,,3545
6/23/2020 7:40,5ef1afd120b5d2.95718680,11,0,1173,488,1884,6550,0.7,36,7665,1,1,1,1,0,0.462491846,,3545
6/23/2020 7:41,5ef1afd120b5d2.95718680,12,2000,1173,488,1884,8550,0.7,36,7665,1,1,1,1,0.485436893,0.723418134,,5545
6/23/2020 7:41,5ef1afd120b5d2.95718680,13,500,1173,488,1884,9050,0.7,36,7665,1,1,1,1,0.121359223,0.527723418,,4045
6/23/2020 7:41,5ef1afd120b5d2.95718680,14,2000,1173,488,1884,11050,0.7,36,6898.5,1,1,1,1,0.596391829,0.803797927,,5545
6/23/2020 7:42,5ef1afd120b5d2.95718680,15,0,1173,488,1884,11050,0.7,36,6208.65,1,1,1,1,0,0.570977588,,3545
6/23/2020 7:42,5ef1afd120b5d2.95718680,16,500,1173,488,1884,11550,0.7,36,6208.65,1,1,1,1,0.18771235,0.651510393,,4045
6/23/2020 7:42,5ef1afd120b5d2.95718680,17,0,0,0,1884,11550,0.7,36,6208.65,0,0,1,0.53145275,0,0.303447609,,1884
6/23/2020 7:43,5ef1afd120b5d2.95718680,18,250,0,0,1884,11800,0.7,36,6208.65,0,0,1,0.53145275,0.057808146,0.343714012,,2134
6/23/2020 7:43,5ef1afd120b5d2.95718680,19,0,0,0,1884,11800,0.7,36,4656.49,0,0,1,0.53145275,0,0.404596595,,1884
6/23/2020 7:43,5ef1afd120b5d2.95718680,20,0,0,488,0,11800,0.7,36,4656.49,0,1,0,0.137658674,0,0.104799967,,488
6/23/2020 7:44,5ef1afd120b5d2.95718680,21,0,0,488,1884,11800,0.7,36,4656.49,0,1,1,0.669111425,0,0.509396563,,2372
6/23/2020 7:44,5ef1afd120b5d2.95718680,22,0,1173,488,1884,11800,0.7,36,4074.43,1,1,1,1,0,0.870060352,,3545
6/23/2020 7:45,5ef1afd120b5d2.95718680,23,0,1173,488,1884,11800,0.7,36,3666.98,1,1,1,1,0,0.96673557,,3545
6/23/2020 7:45,5ef1afd120b5d2.95718680,24,0,0,488,0,11800,0.7,36,3300.29,0,1,0,0.137658674,0,0.147865794,,488
6/23/2020 7:46,5ef1afd120b5d2.95718680,25,100,0,0,0,11900,0.7,36,2887.75,0,0,0,0,0.034629036,0.034629036,,100
6/23/2020 7:46,5ef1afd120b5d2.95718680,26,200,0,0,0,12100,0.7,36,2887.75,0,0,0,0,0.069258073,0.069258073,,200
6/23/2020 7:46,5ef1afd120b5d2.95718680,27,500,0,0,0,12600,0.7,36,2887.75,0,0,0,0,0.173145182,0.173145182,,500
6/23/2020 7:47,5ef1afd120b5d2.95718680,28,50,0,0,0,12650,0.7,36,2887.75,0,0,0,0,0.017314518,0.017314518,,50
6/23/2020 7:47,5ef1afd120b5d2.95718680,29,0,1173,0,0,12650,0.7,36,2887.75,1,0,0,0.330888575,0,0.406198598,,1173
6/23/2020 7:47,5ef1afd120b5d2.95718680,30,0,0,488,0,12650,0.7,36,2887.75,0,1,0,0.137658674,0,0.168989698,,488
6/23/2020 7:47,5ef1afd120b5d2.95718680,31,0,1173,488,0,12650,0.7,36,2526.78,1,1,0,0.46854725,0,0.657358377,,1661
6/23/2020 7:48,5ef1afd120b5d2.95718680,32,0,1173,0,0,12650,0.7,36,2526.78,1,0,0,0.330888575,0,0.464227198,,1173
6/23/2020 7:48,5ef1afd120b5d2.95718680,33,100,0,0,0,12750,0.7,36,2526.78,0,0,0,0,0.039576061,0.039576061,,100
6/23/2020 7:48,5ef1afd120b5d2.95718680,34,0,0,488,0,12750,0.7,36,2526.78,0,1,0,0.137658674,0,0.193131179,,488
6/23/2020 7:48,5ef1afd120b5d2.95718680,35,0,1173,488,0,12750,0.7,36,2526.78,1,1,0,0.46854725,0,0.657358377,,1661
6/23/2020 7:48,5ef1afd120b5d2.95718680,36,0,1173,488,0,12750,0.7,36,2526.78,1,1,0,0.46854725,0,0.657358377,,1661
6/23/2020 7:43,5ef1b249a17b51.73173776,0,0,0,0,0,0,0.7,36,8760,0,0,0,0,0,0,,0
6/23/2020 7:44,5ef1b249a17b51.73173776,1,5000,1173,0,1884,5000,0.7,36,8760,1,0,1,0.862341326,0.876731545,0.919748858,,8057
6/23/2020 7:44,5ef1b249a17b51.73173776,2,6000,1173,0,0,11000,0.7,36,8760,1,0,0,0.330888575,0.790826414,0.818835616,,7173
6/23/2020 7:45,5ef1b249a17b51.73173776,3,5000,0,488,0,16000,0.7,36,8760,0,1,0,0.137658674,0.604448743,0.626484018,,5488
6/23/2020 7:45,5ef1b249a17b51.73173776,4,4500,1173,0,0,20500,0.7,36,8760,1,0,0,0.330888575,0.59311981,0.64760274,,5673
6/23/2020 7:46,5ef1b249a17b51.73173776,5,4500,0,488,0,25000,0.7,36,8760,0,1,0,0.137658674,0.544003868,0.569406393,,4988
6/23/2020 7:46,5ef1b249a17b51.73173776,6,5000,0,0,1884,30000,0.7,36,8760,0,0,1,0.53145275,0.727166958,0.785844749,,6884
6/23/2020 7:47,5ef1b249a17b51.73173776,7,4580,0,488,0,34580,0.7,36,8760,0,1,0,0.137658674,0.553675048,0.578538813,,5068
6/23/2020 7:47,5ef1b249a17b51.73173776,8,4500,0,488,0,39080,0.7,36,7665,0,1,0,0.137658674,0.627002926,0.650750163,,4988
6/23/2020 7:47,5ef1b249a17b51.73173776,9,4500,0,488,0,43580,0.7,36,7665,0,1,0,0.137658674,0.627002926,0.650750163,,4988
6/23/2020 7:47,5ef1b249a17b51.73173776,10,5000,0,488,0,48580,0.7,36,6706.88,0,1,0,0.137658674,0.804003293,0.81826423,,5488
6/23/2020 7:47,5ef1b249a17b51.73173776,11,5000,0,488,0,53580,0.7,36,6706.88,0,1,0,0.137658674,0.804003293,0.81826423,,5488
6/23/2020 7:48,5ef1b249a17b51.73173776,12,4000,1173,0,0,57580,0.7,36,5868.52,1,0,0,0.330888575,0.851875831,0.881482895,,5173
6/23/2020 7:48,5ef1b249a17b51.73173776,13,4000,0,488,0,61580,0.7,36,5281.66,0,1,0,0.137658674,0.834435484,0.849732849,,4488
6/23/2020 7:48,5ef1b249a17b51.73173776,14,4000,0,488,0,65580,0.7,36,5281.66,0,1,0,0.137658674,0.834435484,0.849732849,,4488
6/23/2020 7:48,5ef1b249a17b51.73173776,15,3000,0,488,0,68580,0.7,36,4621.46,0,1,0,0.137658674,0.72578421,0.754739844,,3488
6/23/2020 7:49,5ef1b249a17b51.73173776,16,3000,0,488,0,71580,0.7,36,4621.46,0,1,0,0.137658674,0.72578421,0.754739844,,3488
6/23/2020 7:49,5ef1b249a17b51.73173776,17,3000,0,488,0,74580,0.7,36,4621.46,0,1,0,0.137658674,0.72578421,0.754739844,,3488
6/23/2020 7:50,5ef1b249a17b51.73173776,18,3000,1173,0,0,77580,0.7,36,4621.46,1,0,0,0.330888575,0.869953544,0.902961402,,4173
6/23/2020 7:50,5ef1b249a17b51.73173776,19,3000,0,488,0,80580,0.7,36,4159.31,0,1,0,0.137658674,0.817147013,0.838600633,,3488
6/23/2020 7:50,5ef1b249a17b51.73173776,20,3500,0,488,0,84080,0.7,36,4159.31,0,1,0,0.137658674,0.953338182,0.95881288,,3988
6/23/2020 7:50,5ef1b249a17b51.73173776,21,3500,0,488,0,87580,0.7,36,4159.31,0,1,0,0.137658674,0.953338182,0.95881288,,3988
6/23/2020 7:52,5ef1b249a17b51.73173776,22,2000,0,0,1884,89580,0.7,36,4159.31,0,0,1,0.53145275,0.879001103,0.933808733,,3884
6/23/2020 7:52,5ef1b249a17b51.73173776,23,2000,0,488,0,91580,0.7,36,3639.4,0,1,0,0.137658674,0.634638573,0.68362917,,2488
6/23/2020 7:53,5ef1b249a17b51.73173776,24,2000,1173,0,0,93580,0.7,36,3184.47,1,0,0,0.330888575,0.994297703,0.996398145,,3173
6/23/2020 7:53,5ef1b249a17b51.73173776,25,1500,0,488,0,95080,0.7,36,2866.02,0,1,0,0.137658674,0.630776865,0.693644845,,1988
6/23/2020 7:53,5ef1b249a17b51.73173776,26,1500,0,488,0,96580,0.7,36,2866.02,0,1,0,0.137658674,0.630776865,0.693644845,,1988
6/23/2020 7:53,5ef1b249a17b51.73173776,27,1000,0,488,0,97580,0.7,36,2866.02,0,1,0,0.137658674,0.42051791,0.519186886,,1488
6/23/2020 7:54,5ef1b249a17b51.73173776,28,1500,0,488,0,99080,0.7,36,2507.77,0,1,0,0.137658674,0.742658818,0.792736176,,1988
6/23/2020 7:54,5ef1b249a17b51.73173776,29,1500,0,488,0,100580,0.7,36,2507.77,0,1,0,0.137658674,0.742658818,0.792736176,,1988
6/23/2020 7:54,5ef1b249a17b51.73173776,30,1500,0,488,0,102080,0.7,36,2507.77,0,1,0,0.137658674,0.742658818,0.792736176,,1988
